COUNTRY,STATE,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH
Canada,Saskatchewan,221.60,91.20,FURNITURE,BED,1996,1,Feb
Canada,Saskatchewan,653.60,1105.60,FURNITURE,BED,1996,1,Mar
Canada,Saskatchewan,240.00,480.00,FURNITURE,BED,1996,2,Apr
Canada,Saskatchewan,329.60,924.80,FURNITURE,BED,1996,2,May
Canada,Saskatchewan,27.20,179.20,FURNITURE,BED,1996,2,Jun
Canada,Saskatchewan,371.20,631.20,FURNITURE,BED,1996,3,Jul
Canada,Saskatchewan,1117.60,908.80,FURNITURE,BED,1996,3,Aug
Canada,Saskatchewan,464.00,640.00,FURNITURE,BED,1996,3,Sep
Canada,Saskatchewan,836.00,124.80,FURNITURE,BED,1996,4,Oct
Canada,Saskatchewan,240.80,322.40,FURNITURE,BED,1996,4,Nov
Canada,Saskatchewan,63.20,468.00,FURNITURE,BED,1996,4,Dec
Canada,Saskatchewan,621.60,43.20,OFFICE,CHAIR,1996,1,Jan
Canada,Saskatchewan,72.00,892.80,OFFICE,CHAIR,1996,1,Feb
Canada,Saskatchewan,1165.60,439.20,OFFICE,CHAIR,1996,1,Mar
Canada,Saskatchewan,364.00,1048.00,OFFICE,CHAIR,1996,2,Apr
Canada,Saskatchewan,1150.40,984.80,OFFICE,CHAIR,1996,2,May
Canada,Saskatchewan,483.20,703.20,OFFICE,CHAIR,1996,2,Jun
Canada,Saskatchewan,1012.80,1267.20,OFFICE,CHAIR,1996,3,Jul
Canada,Saskatchewan,1032.80,1199.20,OFFICE,CHAIR,1996,3,Aug
Canada,Saskatchewan,611.20,862.40,OFFICE,CHAIR,1996,3,Sep
Canada,Saskatchewan,1000.80,643.20,OFFICE,CHAIR,1996,4,Oct
Canada,Saskatchewan,976.00,738.40,OFFICE,CHAIR,1996,4,Nov
Canada,Saskatchewan,384.00,751.20,OFFICE,CHAIR,1996,4,Dec
Canada,Saskatchewan,11.20,819.20,OFFICE,DESK,1996,1,Jan
Canada,Saskatchewan,1115.20,953.60,OFFICE,DESK,1996,1,Feb
Canada,Saskatchewan,403.20,1044.80,OFFICE,DESK,1996,1,Mar
Canada,Saskatchewan,1095.20,980.00,OFFICE,DESK,1996,2,Apr
Canada,Saskatchewan,864.80,1052.00,OFFICE,DESK,1996,2,May
Canada,Saskatchewan,856.80,1296.80,OFFICE,DESK,1996,2,Jun
Canada,Saskatchewan,79.20,1168.80,OFFICE,DESK,1996,3,Jul
Canada,Saskatchewan,286.40,231.20,OFFICE,DESK,1996,3,Aug
Canada,Saskatchewan,870.40,42.40,OFFICE,DESK,1996,3,Sep
Canada,Saskatchewan,676.00,1174.40,OFFICE,DESK,1996,4,Oct
Canada,Saskatchewan,576.80,1058.40,OFFICE,DESK,1996,4,Nov
Canada,Saskatchewan,991.20,320.00,OFFICE,DESK,1996,4,Dec
Canada,Saskatchewan,935.20,1256.00,FURNITURE,SOFA,1996,1,Jan
Canada,Saskatchewan,988.00,343.20,FURNITURE,SOFA,1996,1,Feb
Canada,Saskatchewan,872.80,550.40,FURNITURE,SOFA,1996,1,Mar
Canada,Saskatchewan,271.20,750.40,FURNITURE,SOFA,1996,2,Apr
Canada,Saskatchewan,1156.80,12.80,FURNITURE,SOFA,1996,2,May
Canada,Saskatchewan,1186.40,438.40,FURNITURE,SOFA,1996,2,Jun
Canada,Saskatchewan,158.40,281.60,FURNITURE,SOFA,1996,3,Jul
Canada,Saskatchewan,21.60,595.20,FURNITURE,SOFA,1996,3,Aug
Canada,Saskatchewan,401.60,1008.00,FURNITURE,SOFA,1996,3,Sep
Canada,Saskatchewan,568.80,795.20,FURNITURE,SOFA,1996,4,Oct
Canada,Saskatchewan,935.20,910.40,FURNITURE,SOFA,1996,4,Nov
Canada,Saskatchewan,627.20,33.60,FURNITURE,SOFA,1996,4,Dec
Canada,Saskatchewan,629.60,255.20,FURNITURE,BED,1996,1,Jan
Canada,Saskatchewan,464.00,1219.20,FURNITURE,BED,1996,1,Feb
Canada,Saskatchewan,775.20,830.40,FURNITURE,BED,1996,1,Mar
Canada,Saskatchewan,376.00,328.00,FURNITURE,BED,1996,2,Apr
Canada,Saskatchewan,80.80,1021.60,FURNITURE,BED,1996,2,May
Canada,Saskatchewan,71.20,940.00,FURNITURE,BED,1996,2,Jun
Canada,Saskatchewan,702.40,164.80,FURNITURE,BED,1996,3,Jul
Canada,Saskatchewan,976.00,1213.60,FURNITURE,BED,1996,3,Aug
Canada,Saskatchewan,640.00,532.80,FURNITURE,BED,1996,3,Sep
Canada,Saskatchewan,76.80,244.00,FURNITURE,BED,1996,4,Oct
Canada,Saskatchewan,1222.40,162.40,FURNITURE,BED,1996,4,Nov
Canada,Saskatchewan,585.60,1260.00,FURNITURE,BED,1996,4,Dec
Canada,Saskatchewan,220.00,899.20,OFFICE,CHAIR,1996,1,Jan
Canada,Saskatchewan,666.40,48.80,OFFICE,CHAIR,1996,1,Feb
Canada,Saskatchewan,54.40,796.80,OFFICE,CHAIR,1996,1,Mar
Canada,Saskatchewan,496.80,348.80,OFFICE,CHAIR,1996,2,Apr
Canada,Saskatchewan,996.80,251.20,OFFICE,CHAIR,1996,2,May
Canada,Saskatchewan,1044.00,925.60,OFFICE,CHAIR,1996,2,Jun
Canada,Saskatchewan,273.60,480.80,OFFICE,CHAIR,1996,3,Jul
Canada,Saskatchewan,941.60,1200.00,OFFICE,CHAIR,1996,3,Aug
Canada,Saskatchewan,725.60,547.20,OFFICE,CHAIR,1996,3,Sep
Canada,Saskatchewan,308.00,55.20,OFFICE,CHAIR,1996,4,Oct
Canada,Saskatchewan,1094.40,821.60,OFFICE,CHAIR,1996,4,Nov
Canada,Saskatchewan,1043.20,50.40,OFFICE,CHAIR,1996,4,Dec
Canada,Saskatchewan,548.00,1217.60,OFFICE,DESK,1996,1,Jan
Canada,Saskatchewan,1188.80,918.40,OFFICE,DESK,1996,1,Feb
Canada,Saskatchewan,68.80,935.20,OFFICE,DESK,1996,1,Mar
Canada,Saskatchewan,388.80,189.60,OFFICE,DESK,1996,2,Apr
Canada,Saskatchewan,737.60,237.60,OFFICE,DESK,1996,2,May
Canada,Saskatchewan,490.40,797.60,OFFICE,DESK,1996,2,Jun
Canada,Saskatchewan,417.60,1088.80,OFFICE,DESK,1996,3,Jul
Canada,Saskatchewan,1039.20,173.60,OFFICE,DESK,1996,3,Aug
Canada,Saskatchewan,13.60,192.00,OFFICE,DESK,1996,3,Sep
Canada,Saskatchewan,986.40,48.00,OFFICE,DESK,1996,4,Oct
Canada,Saskatchewan,125.60,868.80,OFFICE,DESK,1996,4,Nov
Canada,Saskatchewan,560.00,146.40,OFFICE,DESK,1996,4,Dec
Canada,Saskatchewan,391.20,112.80,FURNITURE,SOFA,1996,1,Jan
Canada,Saskatchewan,1117.60,508.80,FURNITURE,SOFA,1996,1,Feb
Canada,Saskatchewan,133.60,9.60,FURNITURE,SOFA,1996,1,Mar
Canada,Saskatchewan,22.40,1253.60,FURNITURE,SOFA,1996,2,Apr
Canada,Saskatchewan,1242.40,1331.20,FURNITURE,SOFA,1996,2,May
Canada,Saskatchewan,104.00,310.40,FURNITURE,SOFA,1996,2,Jun
Canada,Saskatchewan,1092.00,190.40,FURNITURE,SOFA,1996,3,Jul
Canada,Saskatchewan,9.60,525.60,FURNITURE,SOFA,1996,3,Aug
Canada,Saskatchewan,83.20,819.20,FURNITURE,SOFA,1996,3,Sep
Canada,Saskatchewan,955.20,99.20,FURNITURE,SOFA,1996,4,Oct
Canada,Saskatchewan,1164.00,1173.60,FURNITURE,SOFA,1996,4,Nov
Canada,Saskatchewan,59.20,330.40,FURNITURE,SOFA,1996,4,Dec
Canada,Saskatchewan,540.00,1301.60,FURNITURE,BED,1996,1,Jan
Canada,Saskatchewan,412.80,87.20,FURNITURE,BED,1996,1,Feb
Canada,Saskatchewan,96.00,682.40,FURNITURE,BED,1996,1,Mar
Canada,Saskatchewan,238.40,870.40,FURNITURE,BED,1996,2,Apr
Canada,Saskatchewan,778.40,3.20,FURNITURE,BED,1996,2,May
Canada,Saskatchewan,857.60,212.00,FURNITURE,BED,1996,2,Jun
Canada,Saskatchewan,132.80,496.80,FURNITURE,BED,1996,3,Jul
Canada,Saskatchewan,332.00,569.60,FURNITURE,BED,1996,3,Aug
Canada,Saskatchewan,266.40,1052.80,FURNITURE,BED,1996,3,Sep
Canada,Saskatchewan,746.40,1118.40,FURNITURE,BED,1996,4,Oct
Canada,Saskatchewan,421.60,758.40,FURNITURE,BED,1996,4,Nov
Canada,Saskatchewan,850.40,1100.00,FURNITURE,BED,1996,4,Dec
Canada,Saskatchewan,101.60,547.20,OFFICE,CHAIR,1996,1,Jan
Canada,Saskatchewan,1140.00,286.40,OFFICE,CHAIR,1996,1,Feb
Canada,Saskatchewan,421.60,1200.80,OFFICE,CHAIR,1996,1,Mar
Canada,Saskatchewan,778.40,403.20,OFFICE,CHAIR,1996,2,Apr
Canada,Saskatchewan,1.60,4.80,OFFICE,CHAIR,1996,2,May
Canada,Saskatchewan,1200.00,873.60,OFFICE,CHAIR,1996,2,Jun
Canada,Saskatchewan,1033.60,1160.00,OFFICE,CHAIR,1996,3,Jul
Canada,Saskatchewan,71.20,1080.00,OFFICE,CHAIR,1996,3,Aug
Canada,Saskatchewan,901.60,1136.00,OFFICE,CHAIR,1996,3,Sep
Canada,Saskatchewan,481.60,976.80,OFFICE,CHAIR,1996,4,Oct
Canada,Saskatchewan,243.20,356.00,OFFICE,CHAIR,1996,4,Nov
Canada,Saskatchewan,668.80,1285.60,OFFICE,CHAIR,1996,4,Dec
Canada,Saskatchewan,1163.20,588.00,OFFICE,DESK,1996,1,Jan
Canada,Saskatchewan,168.80,380.00,OFFICE,DESK,1996,1,Feb
Canada,Saskatchewan,44.00,1223.20,OFFICE,DESK,1996,1,Mar
Canada,Saskatchewan,1106.40,837.60,OFFICE,DESK,1996,2,Apr
Canada,Saskatchewan,16.80,1086.40,OFFICE,DESK,1996,2,May
Canada,Saskatchewan,214.40,902.40,OFFICE,DESK,1996,2,Jun
Canada,Saskatchewan,367.20,224.00,OFFICE,DESK,1996,3,Jul
Canada,Saskatchewan,1176.00,1094.40,OFFICE,DESK,1996,3,Aug
Canada,Saskatchewan,1179.20,586.40,OFFICE,DESK,1996,3,Sep
Canada,Saskatchewan,836.80,1289.60,OFFICE,DESK,1996,4,Oct
Canada,Saskatchewan,1000.80,228.00,OFFICE,DESK,1996,4,Nov
Canada,Saskatchewan,992.80,1172.80,OFFICE,DESK,1996,4,Dec
Canada,Saskatchewan,1070.40,248.00,FURNITURE,SOFA,1996,1,Jan
Canada,Saskatchewan,99.20,257.60,FURNITURE,SOFA,1996,1,Feb
Canada,Saskatchewan,1119.20,1186.40,FURNITURE,SOFA,1996,1,Mar
Canada,Saskatchewan,918.40,742.40,FURNITURE,SOFA,1996,2,Apr
Canada,Saskatchewan,559.20,121.60,FURNITURE,SOFA,1996,2,May
Canada,Saskatchewan,757.60,552.80,FURNITURE,SOFA,1996,2,Jun
Canada,Saskatchewan,1052.00,556.00,FURNITURE,SOFA,1996,3,Jul
Canada,Saskatchewan,1088.80,84.80,FURNITURE,SOFA,1996,3,Aug
Canada,Saskatchewan,1048.80,1040.80,FURNITURE,SOFA,1996,3,Sep
Canada,Saskatchewan,1216.00,880.80,FURNITURE,SOFA,1996,4,Oct
Canada,Saskatchewan,275.20,317.60,FURNITURE,SOFA,1996,4,Nov
Canada,Saskatchewan,1207.20,937.60,FURNITURE,SOFA,1996,4,Dec
Canada,Saskatchewan,35.20,392.00,FURNITURE,BED,1996,1,Jan
Canada,Saskatchewan,807.20,733.60,FURNITURE,BED,1996,1,Feb
Canada,Saskatchewan,276.00,884.00,FURNITURE,BED,1996,1,Mar
Canada,Saskatchewan,551.20,1228.00,FURNITURE,BED,1996,2,Apr
Canada,Saskatchewan,1168.00,1255.20,FURNITURE,BED,1996,2,May
Canada,Saskatchewan,564.80,1097.60,FURNITURE,BED,1996,2,Jun
Canada,Saskatchewan,1102.40,1051.20,FURNITURE,BED,1996,3,Jul
Canada,Saskatchewan,1131.20,321.60,FURNITURE,BED,1996,3,Aug
Canada,Saskatchewan,6.40,190.40,FURNITURE,BED,1996,3,Sep
Canada,Saskatchewan,1123.20,689.60,FURNITURE,BED,1996,4,Oct
Canada,Saskatchewan,1187.20,882.40,FURNITURE,BED,1996,4,Nov
Canada,Saskatchewan,950.40,0.00,FURNITURE,BED,1996,4,Dec
Canada,Saskatchewan,931.20,1158.40,OFFICE,CHAIR,1996,1,Jan
Canada,Saskatchewan,881.60,428.80,OFFICE,CHAIR,1996,1,Feb
Canada,Saskatchewan,727.20,1136.00,OFFICE,CHAIR,1996,1,Mar
Canada,Saskatchewan,612.00,1272.00,OFFICE,CHAIR,1996,2,Apr
Canada,Saskatchewan,486.40,182.40,OFFICE,CHAIR,1996,2,May
Canada,Saskatchewan,1122.40,853.60,OFFICE,CHAIR,1996,2,Jun
Canada,Saskatchewan,864.00,1176.80,OFFICE,CHAIR,1996,3,Jul
Canada,Saskatchewan,595.20,1052.80,OFFICE,CHAIR,1996,3,Aug
Canada,Saskatchewan,1149.60,208.00,OFFICE,CHAIR,1996,3,Sep
Canada,Saskatchewan,1136.00,723.20,OFFICE,CHAIR,1996,4,Oct
Canada,Saskatchewan,141.60,436.00,OFFICE,CHAIR,1996,4,Nov
Canada,Saskatchewan,793.60,918.40,OFFICE,CHAIR,1996,4,Dec
Canada,Saskatchewan,816.00,996.80,OFFICE,DESK,1996,1,Jan
Canada,Saskatchewan,396.00,444.80,OFFICE,DESK,1996,1,Feb
Canada,Saskatchewan,541.60,624.00,OFFICE,DESK,1996,1,Mar
Canada,Saskatchewan,742.40,799.20,OFFICE,DESK,1996,2,Apr
Canada,Saskatchewan,495.20,1154.40,OFFICE,DESK,1996,2,May
Canada,Saskatchewan,501.60,676.00,OFFICE,DESK,1996,2,Jun
Canada,Saskatchewan,254.40,77.60,OFFICE,DESK,1996,3,Jul
Canada,Saskatchewan,1005.60,568.80,OFFICE,DESK,1996,3,Aug
Canada,Saskatchewan,505.60,904.80,OFFICE,DESK,1996,3,Sep
Canada,Saskatchewan,1196.80,1151.20,OFFICE,DESK,1996,4,Oct
Canada,Saskatchewan,1111.20,1099.20,OFFICE,DESK,1996,4,Nov
Canada,Saskatchewan,602.40,830.40,OFFICE,DESK,1996,4,Dec
Canada,Saskatchewan,754.00,1380.00,FURNITURE,SOFA,1997,1,Jan
Canada,Saskatchewan,1442.00,1156.00,FURNITURE,SOFA,1997,1,Feb
Canada,Saskatchewan,576.00,1148.00,FURNITURE,SOFA,1997,1,Mar
Canada,Saskatchewan,1550.00,1492.00,FURNITURE,SOFA,1997,2,Apr
Canada,Saskatchewan,826.00,494.00,FURNITURE,SOFA,1997,2,May
Canada,Saskatchewan,600.00,1632.00,FURNITURE,SOFA,1997,2,Jun
Canada,Saskatchewan,1121.00,135.00,FURNITURE,SOFA,1997,3,Jul
Canada,Saskatchewan,23.00,315.00,FURNITURE,SOFA,1997,3,Aug
Canada,Saskatchewan,693.00,107.00,FURNITURE,SOFA,1997,3,Sep
Canada,Saskatchewan,1234.00,676.00,FURNITURE,SOFA,1997,4,Oct
Canada,Saskatchewan,495.00,627.00,FURNITURE,SOFA,1997,4,Nov
Canada,Saskatchewan,447.00,1363.00,FURNITURE,SOFA,1997,4,Dec
Canada,Saskatchewan,1249.00,1248.00,FURNITURE,BED,1997,1,Jan
Canada,Saskatchewan,582.00,1299.00,FURNITURE,BED,1997,1,Feb
Canada,Saskatchewan,790.00,1024.00,FURNITURE,BED,1997,1,Mar
Canada,Saskatchewan,981.00,519.00,FURNITURE,BED,1997,2,Apr
Canada,Saskatchewan,329.00,1014.00,FURNITURE,BED,1997,2,May
Canada,Saskatchewan,224.00,679.00,FURNITURE,BED,1997,2,Jun
Canada,Saskatchewan,115.00,853.00,FURNITURE,BED,1997,3,Jul
Canada,Saskatchewan,1480.00,395.00,FURNITURE,BED,1997,3,Aug
Canada,Saskatchewan,745.00,47.00,FURNITURE,BED,1997,3,Sep
Canada,Saskatchewan,328.00,105.00,FURNITURE,BED,1997,4,Oct
Canada,Saskatchewan,1267.00,287.00,FURNITURE,BED,1997,4,Nov
Canada,Saskatchewan,119.00,23.00,FURNITURE,BED,1997,4,Dec
Canada,Saskatchewan,1344.00,905.00,OFFICE,CHAIR,1997,1,Jan
Canada,Saskatchewan,993.00,1223.00,OFFICE,CHAIR,1997,1,Feb
Canada,Saskatchewan,1053.00,757.00,OFFICE,CHAIR,1997,1,Mar
Canada,Saskatchewan,1061.00,757.00,OFFICE,CHAIR,1997,2,Apr
Canada,Saskatchewan,0.00,710.00,OFFICE,CHAIR,1997,2,May
Canada,Saskatchewan,697.00,417.00,OFFICE,CHAIR,1997,2,Jun
Canada,Saskatchewan,343.00,696.00,OFFICE,CHAIR,1997,3,Jul
Canada,Saskatchewan,983.00,1053.00,OFFICE,CHAIR,1997,3,Aug
Canada,Saskatchewan,393.00,733.00,OFFICE,CHAIR,1997,3,Sep
Canada,Saskatchewan,1408.00,967.00,OFFICE,CHAIR,1997,4,Oct
Canada,Saskatchewan,76.00,1007.00,OFFICE,CHAIR,1997,4,Nov
Canada,Saskatchewan,252.00,621.00,OFFICE,CHAIR,1997,4,Dec
Canada,Saskatchewan,932.00,1293.00,OFFICE,DESK,1997,1,Jan
Canada,Saskatchewan,920.00,116.00,OFFICE,DESK,1997,1,Feb
Canada,Saskatchewan,255.00,1423.00,OFFICE,DESK,1997,1,Mar
Canada,Saskatchewan,720.00,238.00,OFFICE,DESK,1997,2,Apr
Canada,Saskatchewan,884.00,1303.00,OFFICE,DESK,1997,2,May
Canada,Saskatchewan,26.00,706.00,OFFICE,DESK,1997,2,Jun
Canada,Saskatchewan,1437.00,1310.00,OFFICE,DESK,1997,3,Jul
Canada,Saskatchewan,746.00,419.00,OFFICE,DESK,1997,3,Aug
Canada,Saskatchewan,1294.00,212.00,OFFICE,DESK,1997,3,Sep
Canada,Saskatchewan,653.00,94.00,OFFICE,DESK,1997,4,Oct
Canada,Saskatchewan,1172.00,358.00,OFFICE,DESK,1997,4,Nov
Canada,Saskatchewan,1529.00,1008.00,OFFICE,DESK,1997,4,Dec
Canada,Saskatchewan,312.00,1125.00,FURNITURE,SOFA,1997,1,Jan
Canada,Saskatchewan,240.00,980.00,FURNITURE,SOFA,1997,1,Feb
Canada,Saskatchewan,1246.00,1181.00,FURNITURE,SOFA,1997,1,Mar
Canada,Saskatchewan,300.00,1667.00,FURNITURE,SOFA,1997,2,Apr
Canada,Saskatchewan,621.00,613.00,FURNITURE,SOFA,1997,2,May
Canada,Saskatchewan,23.00,372.00,FURNITURE,SOFA,1997,2,Jun
Canada,Saskatchewan,199.00,89.00,FURNITURE,SOFA,1997,3,Jul
Canada,Saskatchewan,265.00,1586.00,FURNITURE,SOFA,1997,3,Aug
Canada,Saskatchewan,689.00,788.00,FURNITURE,SOFA,1997,3,Sep
Canada,Saskatchewan,427.00,1280.00,FURNITURE,SOFA,1997,4,Oct
Canada,Saskatchewan,494.00,469.00,FURNITURE,SOFA,1997,4,Nov
Canada,Saskatchewan,1457.00,20.00,FURNITURE,SOFA,1997,4,Dec
Canada,Saskatchewan,1512.00,1561.00,FURNITURE,BED,1997,1,Jan
Canada,Saskatchewan,543.00,1511.00,FURNITURE,BED,1997,1,Feb
Canada,Saskatchewan,470.00,1105.00,FURNITURE,BED,1997,1,Mar
Canada,Saskatchewan,1367.00,209.00,FURNITURE,BED,1997,2,Apr
Canada,Saskatchewan,1155.00,1458.00,FURNITURE,BED,1997,2,May
Canada,Saskatchewan,750.00,462.00,FURNITURE,BED,1997,2,Jun
Canada,Saskatchewan,102.00,1559.00,FURNITURE,BED,1997,3,Jul
Canada,Saskatchewan,1200.00,764.00,FURNITURE,BED,1997,3,Aug
Canada,Saskatchewan,1514.00,899.00,FURNITURE,BED,1997,3,Sep
Canada,Saskatchewan,850.00,638.00,FURNITURE,BED,1997,4,Oct
Canada,Saskatchewan,1162.00,226.00,FURNITURE,BED,1997,4,Nov
Canada,Saskatchewan,162.00,144.00,FURNITURE,BED,1997,4,Dec
Canada,Saskatchewan,749.00,1340.00,OFFICE,CHAIR,1997,1,Jan
Canada,Saskatchewan,1029.00,598.00,OFFICE,CHAIR,1997,1,Feb
Canada,Saskatchewan,15.00,1401.00,OFFICE,CHAIR,1997,1,Mar
Canada,Saskatchewan,1055.00,640.00,OFFICE,CHAIR,1997,2,Apr
Canada,Saskatchewan,992.00,1137.00,OFFICE,CHAIR,1997,2,May
Canada,Saskatchewan,146.00,242.00,OFFICE,CHAIR,1997,2,Jun
Canada,Saskatchewan,227.00,417.00,OFFICE,CHAIR,1997,3,Jul
Canada,Saskatchewan,250.00,1401.00,OFFICE,CHAIR,1997,3,Aug
Canada,Saskatchewan,1324.00,1423.00,OFFICE,CHAIR,1997,3,Sep
Canada,Saskatchewan,434.00,61.00,OFFICE,CHAIR,1997,4,Oct
Canada,Saskatchewan,120.00,437.00,OFFICE,CHAIR,1997,4,Nov
Canada,Saskatchewan,1216.00,1575.00,OFFICE,CHAIR,1997,4,Dec
Canada,Saskatchewan,1441.00,1178.00,OFFICE,DESK,1997,1,Jan
Canada,Saskatchewan,408.00,172.00,OFFICE,DESK,1997,1,Feb
Canada,Saskatchewan,923.00,159.00,OFFICE,DESK,1997,1,Mar
Canada,Saskatchewan,715.00,280.00,OFFICE,DESK,1997,2,Apr
Canada,Saskatchewan,448.00,710.00,OFFICE,DESK,1997,2,May
Canada,Saskatchewan,1277.00,163.00,OFFICE,DESK,1997,2,Jun
Canada,Saskatchewan,1447.00,1163.00,OFFICE,DESK,1997,3,Jul
Canada,Saskatchewan,80.00,1528.00,OFFICE,DESK,1997,3,Aug
Canada,Saskatchewan,1377.00,286.00,OFFICE,DESK,1997,3,Sep
Canada,Saskatchewan,177.00,731.00,OFFICE,DESK,1997,4,Oct
Canada,Saskatchewan,674.00,1182.00,OFFICE,DESK,1997,4,Nov
Canada,Saskatchewan,765.00,982.00,OFFICE,DESK,1997,4,Dec
Canada,Saskatchewan,729.00,57.00,FURNITURE,SOFA,1997,1,Jan
Canada,Saskatchewan,1350.00,1466.00,FURNITURE,SOFA,1997,1,Feb
Canada,Saskatchewan,1053.00,314.00,FURNITURE,SOFA,1997,1,Mar
Canada,Saskatchewan,690.00,1023.00,FURNITURE,SOFA,1997,2,Apr
Canada,Saskatchewan,607.00,1092.00,FURNITURE,SOFA,1997,2,May
Canada,Saskatchewan,1312.00,1052.00,FURNITURE,SOFA,1997,2,Jun
Canada,Saskatchewan,251.00,1159.00,FURNITURE,SOFA,1997,3,Jul
Canada,Saskatchewan,1190.00,414.00,FURNITURE,SOFA,1997,3,Aug
Canada,Saskatchewan,392.00,1562.00,FURNITURE,SOFA,1997,3,Sep
Canada,Saskatchewan,1188.00,77.00,FURNITURE,SOFA,1997,4,Oct
Canada,Saskatchewan,122.00,519.00,FURNITURE,SOFA,1997,4,Nov
Canada,Saskatchewan,1173.00,43.00,FURNITURE,SOFA,1997,4,Dec
Canada,Saskatchewan,1398.00,233.00,FURNITURE,BED,1997,1,Jan
Canada,Saskatchewan,443.00,1118.00,FURNITURE,BED,1997,1,Feb
Canada,Saskatchewan,631.00,1553.00,FURNITURE,BED,1997,1,Mar
Canada,Saskatchewan,1483.00,170.00,FURNITURE,BED,1997,2,Apr
Canada,Saskatchewan,841.00,179.00,FURNITURE,BED,1997,2,May
Canada,Saskatchewan,1019.00,343.00,FURNITURE,BED,1997,2,Jun
Canada,Saskatchewan,724.00,597.00,FURNITURE,BED,1997,3,Jul
Canada,Saskatchewan,630.00,1167.00,FURNITURE,BED,1997,3,Aug
Canada,Saskatchewan,337.00,1120.00,FURNITURE,BED,1997,3,Sep
Canada,Saskatchewan,1448.00,1431.00,FURNITURE,BED,1997,4,Oct
Canada,Saskatchewan,680.00,1088.00,FURNITURE,BED,1997,4,Nov
Canada,Saskatchewan,1484.00,615.00,FURNITURE,BED,1997,4,Dec
Canada,Saskatchewan,1442.00,1527.00,OFFICE,CHAIR,1997,1,Jan
Canada,Saskatchewan,760.00,918.00,OFFICE,CHAIR,1997,1,Feb
Canada,Saskatchewan,1216.00,1392.00,OFFICE,CHAIR,1997,1,Mar
Canada,Saskatchewan,739.00,361.00,OFFICE,CHAIR,1997,2,Apr
Canada,Saskatchewan,972.00,151.00,OFFICE,CHAIR,1997,2,May
Canada,Saskatchewan,1179.00,1586.00,OFFICE,CHAIR,1997,2,Jun
Canada,Saskatchewan,98.00,1171.00,OFFICE,CHAIR,1997,3,Jul
Canada,Saskatchewan,907.00,1383.00,OFFICE,CHAIR,1997,3,Aug
Canada,Saskatchewan,184.00,1060.00,OFFICE,CHAIR,1997,3,Sep
Canada,Saskatchewan,530.00,1584.00,OFFICE,CHAIR,1997,4,Oct
Canada,Saskatchewan,137.00,879.00,OFFICE,CHAIR,1997,4,Nov
Canada,Saskatchewan,935.00,833.00,OFFICE,CHAIR,1997,4,Dec
Canada,Saskatchewan,1453.00,812.00,OFFICE,DESK,1997,1,Jan
Canada,Saskatchewan,585.00,166.00,OFFICE,DESK,1997,1,Feb
Canada,Saskatchewan,330.00,1549.00,OFFICE,DESK,1997,1,Mar
Canada,Saskatchewan,186.00,507.00,OFFICE,DESK,1997,2,Apr
Canada,Saskatchewan,349.00,1522.00,OFFICE,DESK,1997,2,May
Canada,Saskatchewan,1028.00,705.00,OFFICE,DESK,1997,2,Jun
Canada,Saskatchewan,209.00,168.00,OFFICE,DESK,1997,3,Jul
Canada,Saskatchewan,746.00,292.00,OFFICE,DESK,1997,3,Aug
Canada,Saskatchewan,5.00,207.00,OFFICE,DESK,1997,3,Sep
Canada,Saskatchewan,1451.00,1269.00,OFFICE,DESK,1997,4,Oct
Canada,Saskatchewan,999.00,972.00,OFFICE,DESK,1997,4,Nov
Canada,Saskatchewan,1272.00,1042.00,OFFICE,DESK,1997,4,Dec
Canada,Saskatchewan,146.00,1085.00,FURNITURE,SOFA,1997,1,Jan
Canada,Saskatchewan,1464.00,207.00,FURNITURE,SOFA,1997,1,Feb
Canada,Saskatchewan,611.00,1646.00,FURNITURE,SOFA,1997,1,Mar
Canada,Saskatchewan,1002.00,606.00,FURNITURE,SOFA,1997,2,Apr
Canada,Saskatchewan,282.00,1251.00,FURNITURE,SOFA,1997,2,May
Canada,Saskatchewan,1372.00,1359.00,FURNITURE,SOFA,1997,2,Jun
Canada,Saskatchewan,650.00,1552.00,FURNITURE,SOFA,1997,3,Jul
Canada,Saskatchewan,1081.00,1175.00,FURNITURE,SOFA,1997,3,Aug
Canada,Saskatchewan,307.00,58.00,FURNITURE,SOFA,1997,3,Sep
Canada,Saskatchewan,401.00,1250.00,FURNITURE,SOFA,1997,4,Oct
Canada,Saskatchewan,753.00,43.00,FURNITURE,SOFA,1997,4,Nov
Canada,Saskatchewan,384.00,1240.00,FURNITURE,SOFA,1997,4,Dec
Canada,Saskatchewan,876.00,696.00,FURNITURE,BED,1997,1,Jan
Canada,Saskatchewan,1093.00,398.00,FURNITURE,BED,1997,1,Feb
Canada,Saskatchewan,1013.00,116.00,FURNITURE,BED,1997,1,Mar
Canada,Saskatchewan,906.00,1189.00,FURNITURE,BED,1997,2,Apr
Canada,Saskatchewan,623.00,435.00,FURNITURE,BED,1997,2,May
Canada,Saskatchewan,1176.00,439.00,FURNITURE,BED,1997,2,Jun
Canada,Saskatchewan,889.00,113.00,FURNITURE,BED,1997,3,Jul
Canada,Saskatchewan,364.00,921.00,FURNITURE,BED,1997,3,Aug
Canada,Saskatchewan,989.00,1016.00,FURNITURE,BED,1997,3,Sep
